#PTM ID	Entrez Gene ID	BioGRID ID	Systematic Name	Official Symbol	Synonymns	Relationship	Identity	Author	Pubmed ID	Organism ID	Organism Name	Source Database
21211	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21211	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Chen S (2011)	21289063	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21211	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21211	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Chen S (2011)	21289063	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21211	850585	31182	YFR028C	CDC14	OAF3|phosphoprotein phosphatase CDC14|L000000254	phosphatase	catalytic	Zhai Y (2010)	20980394	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21212	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21212	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Chen S (2011)	21289063	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21212	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21212	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Chen S (2011)	21289063	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21212	850585	31182	YFR028C	CDC14	OAF3|phosphoprotein phosphatase CDC14|L000000254	phosphatase	catalytic	Zhai Y (2010)	20980394	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21213	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Chen S (2011)	21289063	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21213	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Chen S (2011)	21289063	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21213	850585	31182	YFR028C	CDC14	OAF3|phosphoprotein phosphatase CDC14|L000000254	phosphatase	catalytic	Zhai Y (2010)	20980394	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21214	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Chen S (2011)	21289063	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21214	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Chen S (2011)	21289063	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21214	850585	31182	YFR028C	CDC14	OAF3|phosphoprotein phosphatase CDC14|L000000254	phosphatase	catalytic	Zhai Y (2010)	20980394	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21215	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Chen S (2011)	21289063	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21215	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Chen S (2011)	21289063	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21215	850585	31182	YFR028C	CDC14	OAF3|phosphoprotein phosphatase CDC14|L000000254	phosphatase	catalytic	Zhai Y (2010)	20980394	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21216	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Chen S (2011)	21289063	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21216	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Chen S (2011)	21289063	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21216	850585	31182	YFR028C	CDC14	OAF3|phosphoprotein phosphatase CDC14|L000000254	phosphatase	catalytic	Zhai Y (2010)	20980394	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21217	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Chen S (2011)	21289063	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21217	856237	36288	YPR120C	CLB5	B-type cyclin CLB5|L000000353	kinase	regulatory	Chen S (2011)	21289063	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21217	850585	31182	YFR028C	CDC14	OAF3|phosphoprotein phosphatase CDC14|L000000254	phosphatase	catalytic	Zhai Y (2010)	20980394	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21357	852088	32529	YDR477W	SNF1	CAT1|CCR1|GLC2|HAF3|PAS14|AMP-activated serine/threonine-protein kinase catalytic subunit SNF1|L000001944	kinase	catalytic	Bodenmiller B (2010)	21177495	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21358	852088	32529	YDR477W	SNF1	CAT1|CCR1|GLC2|HAF3|PAS14|AMP-activated serine/threonine-protein kinase catalytic subunit SNF1|L000001944	kinase	catalytic	Bodenmiller B (2010)	21177495	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21359	852088	32529	YDR477W	SNF1	CAT1|CCR1|GLC2|HAF3|PAS14|AMP-activated serine/threonine-protein kinase catalytic subunit SNF1|L000001944	kinase	catalytic	Bodenmiller B (2010)	21177495	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21360	852088	32529	YDR477W	SNF1	CAT1|CCR1|GLC2|HAF3|PAS14|AMP-activated serine/threonine-protein kinase catalytic subunit SNF1|L000001944	kinase	catalytic	Bodenmiller B (2010)	21177495	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21361	852088	32529	YDR477W	SNF1	CAT1|CCR1|GLC2|HAF3|PAS14|AMP-activated serine/threonine-protein kinase catalytic subunit SNF1|L000001944	kinase	catalytic	Bodenmiller B (2010)	21177495	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21362	852088	32529	YDR477W	SNF1	CAT1|CCR1|GLC2|HAF3|PAS14|AMP-activated serine/threonine-protein kinase catalytic subunit SNF1|L000001944	kinase	catalytic	Bodenmiller B (2010)	21177495	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21453	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Choi HS (2010)	21081492	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21454	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Choi HS (2010)	21081492	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21455	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Choi HS (2010)	21081492	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21456	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Choi HS (2010)	21081492	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21459	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Choi HS (2010)	21081492	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21460	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Choi HS (2010)	21081492	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21461	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Choi HS (2010)	21081492	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21462	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Choi HS (2010)	21081492	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21463	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Choi HS (2010)	21081492	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21464	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Choi HS (2010)	21081492	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21465	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Choi HS (2010)	21081492	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21466	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Choi HS (2010)	21081492	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21467	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Choi HS (2010)	21081492	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21468	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Choi HS (2010)	21081492	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21469	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Choi HS (2010)	21081492	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21562	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21563	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21564	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21565	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21566	852457	32859	YBR160W	CDC28	CDK1|HSL5|SRM5|cyclin-dependent serine/threonine-protein kinase CDC28|L000000267	kinase	catalytic	Holt LJ (2009)	19779198	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21585	851421	31927	YDL134C	PPH21	phosphoprotein phosphatase 2A catalytic subunit PPH21|L000001472	phosphatase	catalytic	Bodenmiller B (2010)	21177495	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21627	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21627	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21627	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21628	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21628	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21628	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21629	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21629	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21629	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21630	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21630	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21630	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21631	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21631	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21631	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21632	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21632	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21632	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21633	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21633	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21633	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21634	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21634	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21634	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21635	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21635	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21635	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21636	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21636	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21636	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21637	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21637	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21637	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21638	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21638	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21638	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21639	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21639	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21639	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21640	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21640	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21640	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21641	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21641	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21641	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21642	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21642	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21642	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21643	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21643	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21643	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21644	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21644	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21644	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21645	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21645	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21645	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21646	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Breitkreutz A (2010)	20489023	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21646	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Toshima J (2005)	15711538	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
21646	854713	34897	YIL095W	PRK1	PAK1|serine/threonine protein kinase PRK1|L000002879	kinase	catalytic	Zeng G (1999)	9885245	559292	Saccharomyces cerevisiae (S288c)	PhosphoGRID
